"epoch","yv5s-coco-zipf-loss-weights-tuned - _step","yv5s-coco-zipf-loss-weights-tuned - _step__MIN","yv5s-coco-zipf-loss-weights-tuned - _step__MAX","yv5s-coco-zipf-loss-weights-tuned - cls","yv5s-coco-zipf-loss-weights-tuned - cls__MIN","yv5s-coco-zipf-loss-weights-tuned - cls__MAX","yv5s-coco-zipf-loss-weights - _step","yv5s-coco-zipf-loss-weights - _step__MIN","yv5s-coco-zipf-loss-weights - _step__MAX","yv5s-coco-zipf-loss-weights - cls","yv5s-coco-zipf-loss-weights - cls__MIN","yv5s-coco-zipf-loss-weights - cls__MAX","yv5s-coco-zipf - _step","yv5s-coco-zipf - _step__MIN","yv5s-coco-zipf - _step__MAX","yv5s-coco-zipf - cls","yv5s-coco-zipf - cls__MIN","yv5s-coco-zipf - cls__MAX"
"232","2812.5","2808","2817","0.0035609559156000612","0.0027462856378406286","0.0044298055581748486","2812.5","2808","2817","0.03414526283740997","0.024128206074237823","0.039175741374492645","2812.5","2808","2817","0.006760522443801165","0.005508230067789555","0.00924469530582428"
"233","2824.5","2820","2829","0.003571154084056616","0.002761421725153923","0.004327275790274143","2824.5","2820","2829","0.03441550694406033","0.02599853277206421","0.0433744452893734","2824.5","2820","2829","0.007062254892662168","0.004868255462497473","0.009558873251080513"
"234","2836.5","2832","2841","0.0034173944033682345","0.0030511971563100815","0.004009227734059095","2836.5","2832","2841","0.034133301489055155","0.02533753775060177","0.04259328544139862","2836.5","2832","2841","0.007073263823986054","0.00551966018974781","0.008951903320848942"
"235","2848.5","2844","2853","0.003435547184199095","0.0028111280407756567","0.004230937920510769","2848.5","2844","2853","0.03564746137708426","0.023801272734999657","0.046180665493011475","2848.5","2844","2853","0.007618962880223989","0.0062783099710941315","0.008498677052557468"
"236","2860.5","2856","2865","0.0036505524069070814","0.0027770677115768194","0.00447120750322938","2860.5","2856","2865","0.03381869159638882","0.028928406536579132","0.04495866596698761","2860.5","2856","2865","0.007583918934687972","0.006497420370578766","0.009251545183360577"
"237","2872.5","2868","2877","0.0035339249996468427","0.0028079815674573183","0.004438883159309626","2872.5","2868","2877","0.035459859669208525","0.030565772205591202","0.043591439723968506","2872.5","2868","2877","0.007034403271973133","0.004855705425143242","0.009351915679872036"
"238","2884.5","2880","2889","0.0033896704902872444","0.0029120983090251684","0.004358549602329731","2884.5","2880","2889","0.03351639695465565","0.026398111134767532","0.04429095238447189","2884.5","2880","2889","0.007769262930378318","0.006737407296895981","0.009236571379005909"
"239","2897","2892","2902","0.003329623257741332","0.0024516917765140533","0.00472129276022315","2897","2892","2902","0.03340394032949751","0.02766655758023262","0.057842545211315155","2897","2892","2902","0.007306718352166089","0.005313952453434467","0.009657680988311768"
"240","2909.5","2905","2914","0.0034312258707359434","0.002739217132329941","0.004171892534941435","2909.5","2905","2914","0.032097616046667096","0.025037012994289398","0.039004478603601456","2909.5","2905","2914","0.007834238652139901","0.005750281736254692","0.01141026709228754"
"241","2921.5","2917","2926","0.00323137438390404","0.0027375947684049606","0.0036778089124709368","2921.5","2917","2926","0.029600837640464304","0.024072129279375076","0.035908784717321396","2921.5","2917","2926","0.006659780954942107","0.005374077707529068","0.008976917713880539"
"242","2933.5","2929","2938","0.0036147557897493244","0.002756846370175481","0.0049763829447329044","2933.5","2929","2938","0.03392296154052019","0.028507620096206665","0.0411708764731884","2933.5","2929","2938","0.007220690697431564","0.005506095476448536","0.009227557107806206"
"243","2945.5","2941","2950","0.0038835802813991906","0.0027318806387484074","0.004806119482964277","2945.5","2941","2950","0.036637008935213086","0.026717055588960648","0.04889526963233948","2945.5","2941","2950","0.0070445694960653785","0.004903165157884359","0.009109899401664734"
"244","2957.5","2953","2962","0.0035872897133231163","0.0029600136913359165","0.004443031270056963","2957.5","2953","2962","0.032056895270943644","0.026007123291492462","0.03884955123066902","2957.5","2953","2962","0.007041209610179067","0.004698977340012789","0.008872728794813156"
"245","2969.5","2965","2974","0.003453914332203567","0.0025662516709417105","0.004153197165578604","2969.5","2965","2974","0.03166989870369434","0.024471979588270187","0.04223610460758209","2969.5","2965","2974","0.0076259308960288765","0.00612286664545536","0.009614316746592522"
"246","2981.5","2977","2986","0.0033744171261787413","0.0029172475915402174","0.004009734373539686","2981.5","2977","2986","0.032107139751315114","0.02517375722527504","0.03547108918428421","2981.5","2977","2986","0.0072832677979022264","0.005144521594047546","0.010441485792398453"
"247","2993.5","2989","2998","0.0033533261390402912","0.002516320673748851","0.003983351401984692","2993.5","2989","2998","0.03204715717583895","0.02739468216896057","0.03799958527088165","2993.5","2989","2998","0.007333325501531362","0.005221703555434942","0.00998599547892809"
"248","3005.5","3001","3010","0.003516618674620986","0.002352450741454959","0.004123695194721222","3005.5","3001","3010","0.03361357767134905","0.022190526127815247","0.0536038875579834","3005.5","3001","3010","0.00676139141432941","0.005156350322067738","0.008432107977569103"
"249","3018","3013","3023","0.003118092882108282","0.0018385133007541299","0.0037937976885586977","3018","3013","3023","0.0292465669864958","0.019493447616696358","0.03569800779223442","3018","3013","3023","0.0072369462471793995","0.006191987544298172","0.008926422335207462"
"250","3030.5","3026","3035","0.003262949571944773","0.002241358393803239","0.005321872886270285","3030.5","3026","3035","0.030120457895100115","0.02148265205323696","0.040459975600242615","3030.5","3026","3035","0.006847177445888519","0.005506346933543682","0.007995247840881348"
"251","3042.5","3038","3047","0.0033173000905662776","0.0022917308378964663","0.0042280517518520355","3042.5","3038","3047","0.03086905423551798","0.025467077270150185","0.0337924063205719","3042.5","3038","3047","0.006414889451116323","0.00447214487940073","0.008808801881968975"
"252","3054.5","3050","3059","0.0034913452342152595","0.0028019670862704515","0.004168564919382334","3054.5","3050","3059","0.03447575364261866","0.02680416777729988","0.04931211471557617","3054.5","3050","3059","0.006883078394457698","0.006019379943609238","0.008043715730309486"
"253","3066.5","3062","3071","0.003458037250675261","0.0026516253128647804","0.004004064481705427","3066.5","3062","3071","0.030977800115942956","0.024406177923083305","0.040853921324014664","3066.5","3062","3071","0.006419144757091999","0.005318519659340382","0.007270193193107843"
"254","3078.5","3074","3083","0.003236350743100047","0.0020566361490637064","0.004005342721939087","3078.5","3074","3083","0.0310057295486331","0.018813781440258026","0.04033880680799484","3078.5","3074","3083","0.006634289119392634","0.005409206263720989","0.00822678953409195"
"255","3090.5","3086","3095","0.0032273774268105626","0.002849911106750369","0.003727296134456992","3090.5","3086","3095","0.029934244975447655","0.026359185576438904","0.04066433385014534","3090.5","3086","3095","0.005938977282494306","0.004784205928444862","0.007309051230549812"
"256","3102.5","3098","3107","0.003199341520667076","0.002480750670656562","0.004334683064371347","3102.5","3098","3107","0.030143391340970993","0.02298503927886486","0.040126729756593704","3102.5","3098","3107","0.006875844113528729","0.00463642505928874","0.008859262801706791"
"257","3114.5","3110","3119","0.0032784604001790283","0.0027625944931060076","0.0038185627199709415","3114.5","3110","3119","0.030349313654005526","0.02332744002342224","0.0364019013941288","3114.5","3110","3119","0.006614245427772403","0.004721477162092924","0.007796630263328552"
"258","3126.5","3122","3131","0.0035559161799028514","0.0030894603114575148","0.004618912469595671","3126.5","3122","3131","0.03171740937978029","0.023989282548427582","0.04090087115764618","3126.5","3122","3131","0.006936610396951437","0.004182483069598675","0.008172422647476196"
"259","3139","3134","3144","0.0035835195290432735","0.002822026377543807","0.005126051139086485","3139","3134","3144","0.0318069684911858","0.020791366696357727","0.037175364792346954","3139","3134","3144","0.0067679421891543","0.004604702815413475","0.009857777506113052"
"260","3151.5","3147","3156","0.003162967273965478","0.002583756111562252","0.004427731037139893","3151.5","3147","3156","0.029964845255017282","0.02292262762784958","0.03429616242647171","3151.5","3147","3156","0.006840863265097141","0.005393551662564278","0.008469951339066029"
"261","3163.5","3159","3168","0.003283121343702078","0.0026336752343922853","0.004151495173573494","3163.5","3159","3168","0.030878255143761635","0.022101476788520813","0.04452388733625412","3163.5","3159","3168","0.006119188433513045","0.004989456385374069","0.007453523576259613"
"262","3175.5","3171","3180","0.0029455639654770494","0.002266879426315427","0.003226333064958453","3175.5","3171","3180","0.026082193851470946","0.021169163286685944","0.033066295087337494","3175.5","3171","3180","0.005957116326317191","0.004003682639449835","0.00964898057281971"
"263","3187.5","3183","3192","0.00329867172986269","0.0025752384681254625","0.004062626510858536","3187.5","3183","3192","0.028548520989716053","0.01920180954039097","0.038284409791231155","3187.5","3183","3192","0.006208014953881502","0.003969859331846237","0.007416204083710909"
"264","3199.5","3195","3204","0.0032129780389368533","0.0021283484529703856","0.004178650677204132","3199.5","3195","3204","0.02745380774140358","0.023035744205117226","0.03498818725347519","3199.5","3195","3204","0.005885094916447997","0.004590258002281189","0.008164143189787865"
"265","3211.5","3207","3216","0.0030702263116836547","0.0021675259340554476","0.004264591261744499","3211.5","3207","3216","0.02722647525370121","0.016987264156341553","0.033260926604270935","3211.5","3207","3216","0.006490382412448525","0.005337482318282127","0.008257318288087845"
"266","3223.5","3219","3228","0.0032719186041504146","0.0025272932834923267","0.00428778026252985","3223.5","3219","3228","0.02924745064228773","0.024916451424360275","0.034002065658569336","3223.5","3219","3228","0.0061528593301773075","0.004599492996931076","0.007777569815516472"
"267","3235.5","3231","3240","0.0029579554218798878","0.002405161503702402","0.004038913641124964","3235.5","3231","3240","0.027150316536426543","0.022128548473119736","0.039245154708623886","3235.5","3231","3240","0.0056752035394310955","0.00438108341768384","0.007804926950484514"
"268","3247.5","3243","3252","0.003324833791702986","0.0024509907234460115","0.004225257318466902","3247.5","3243","3252","0.029681774228811263","0.021362679079174995","0.039665527641773224","3247.5","3243","3252","0.0064307276625186205","0.004802126437425613","0.007750555872917175"
"269","3260","3255","3265","0.0031593793114139276","0.002594457706436515","0.003903693053871393","3260","3255","3265","0.02710389227352359","0.021337393671274185","0.03231373056769371","3260","3255","3265","0.006402750668877905","0.004240415990352631","0.008377822116017342"
"270","3272.5","3268","3277","0.0029861324466764925","0.0019730664789676666","0.003809358924627304","3272.5","3268","3277","0.027718169428408147","0.020274367183446884","0.035249803215265274","3272.5","3268","3277","0.006222198670729995","0.004559381399303675","0.008945335634052753"
"271","3284.5","3280","3289","0.0029904386028647423","0.0023773531429469585","0.0037039907183498144","3284.5","3280","3289","0.025846626423299313","0.021054260432720184","0.03143085539340973","3284.5","3280","3289","0.005792092578485608","0.004552888683974743","0.0067122699692845345"
"272","3296.5","3292","3301","0.002766711520962417","0.0018822010606527328","0.003274435643106699","3296.5","3292","3301","0.025341452099382877","0.019705191254615784","0.033630069345235825","3296.5","3292","3301","0.005753665743395686","0.003954158164560795","0.008699748665094376"
"273","3308.5","3304","3313","0.002853068755939603","0.0020323891658335924","0.00382213294506073","3308.5","3304","3313","0.026101466082036496","0.021756822243332863","0.031385812908411026","3308.5","3304","3313","0.006509791035205126","0.005188778042793274","0.009035778231918812"
"274","3320.5","3316","3325","0.003014639113098383","0.0023691963870078325","0.003805838990956545","3320.5","3316","3325","0.02524245921522379","0.016936106607317924","0.030433867126703262","3320.5","3316","3325","0.005690451571717858","0.004352651536464691","0.007895264774560928"
"275","3332.5","3328","3337","0.0028220550389960407","0.002173586981371045","0.003512835595756769","3332.5","3328","3337","0.026469046622514723","0.021241171285510063","0.03355833515524864","3332.5","3328","3337","0.006081776274368167","0.0041960179805755615","0.007846396416425705"
"276","3344.5","3340","3349","0.0029131964314728976","0.0023823182564228773","0.003855127841234207","3344.5","3340","3349","0.02812280673533678","0.017634060233831406","0.03284607455134392","3344.5","3340","3349","0.0056658137124031786","0.003985316026955843","0.007314101792871952"
"277","3356.5","3352","3361","0.0028267686255276205","0.0022190185263752937","0.003544717328622937","3356.5","3352","3361","0.02597930859774351","0.017512934282422066","0.038129981607198715","3356.5","3352","3361","0.005946428375318646","0.004399972967803478","0.0074935778975486755"
"278","3368.5","3364","3373","0.0029162829741835594","0.002007935894653201","0.004091174807399511","3368.5","3364","3373","0.026742815040051937","0.019745415076613426","0.03496715426445007","3368.5","3364","3373","0.006151337502524256","0.004478988703340292","0.009203161112964153"
"279","3381","3376","3386","0.002849512119692835","0.0021393331699073315","0.003428685711696744","3381","3376","3386","0.026771169833161614","0.019959241151809692","0.03618985787034035","3381","3376","3386","0.005767754533074119","0.005024561192840338","0.0067697190679609776"
"280","3393.5","3389","3398","0.0026744708186015485","0.0021792284678667784","0.003427677322179079","3393.5","3389","3398","0.023777950927615164","0.018018685281276703","0.030696840956807137","3393.5","3389","3398","0.006145490519702435","0.004640296567231417","0.0070208958350121975"
"281","3405.5","3401","3410","0.002779746218584478","0.0024615207221359015","0.0033511724323034286","3405.5","3401","3410","0.02431962490081787","0.017652064561843872","0.033014245331287384","3405.5","3401","3410","0.005655475798994303","0.004961725324392319","0.006311565171927214"
"282","3417.5","3413","3422","0.002738906582817435","0.0019930244889110327","0.0034262456465512514","3417.5","3413","3422","0.024646695517003537","0.01752244308590889","0.03463546931743622","3417.5","3413","3422","0.005961433984339237","0.005019597243517637","0.007693946361541748"
"283","3429.5","3425","3434","0.002785739186219871","0.0021014611702412367","0.004283581394702196","3429.5","3425","3434","0.02473186831921339","0.018706202507019043","0.030436111614108086","3429.5","3425","3434","0.005918368091806769","0.0043209027498960495","0.008016331121325493"
"284","3441.5","3437","3446","0.002830116031691432","0.002375731710344553","0.00331781804561615","3441.5","3437","3446","0.024614767730236055","0.02009541541337967","0.028048917651176453","3441.5","3437","3446","0.0060944358818233015","0.005027031991630793","0.007692940533161163"
"285","3453.5","3449","3458","0.002699013683013618","0.0022757193073630333","0.003234800649806857","3453.5","3449","3458","0.023622907884418964","0.019008178263902664","0.03169585391879082","3453.5","3449","3458","0.005903488397598267","0.00497667770832777","0.007219985593110323"
"286","3465.5","3461","3470","0.0028576444368809462","0.00224754074588418","0.0038079842925071716","3465.5","3461","3470","0.025505641289055348","0.022180890664458275","0.027620792388916016","3465.5","3461","3470","0.005920251365751028","0.00418380182236433","0.007409901358187199"
"287","3477.5","3473","3482","0.00274784155189991","0.0022223142441362143","0.003911246545612812","3477.5","3473","3482","0.022654498368501662","0.01712925173342228","0.027491820976138115","3477.5","3473","3482","0.005295306164771319","0.004154780879616737","0.006329728756099939"
"288","3489.5","3485","3494","0.0025259268470108507","0.001978170359507203","0.002832854865118861","3489.5","3485","3494","0.02373800165951252","0.01944100297987461","0.03243090957403183","3489.5","3485","3494","0.0060126006603240965","0.004516503773629665","0.008104292675852776"
"289","3502","3497","3507","0.002841667187484828","0.002275855978950858","0.003348222468048334","3502","3497","3507","0.024698445573449135","0.019323760643601418","0.03428667038679123","3502","3497","3507","0.0050060557709498835","0.003502344712615013","0.006005644798278809"
"290","3514.5","3510","3519","0.0024805530440062283","0.0019777503330260515","0.003450974589213729","3514.5","3510","3519","0.021812122128903867","0.017125852406024933","0.026813935488462448","3514.5","3510","3519","0.005768592469394207","0.004369208123534918","0.006678342819213867"
"291","3526.5","3522","3531","0.0026751164812594654","0.002394793089479208","0.003129602177068591","3526.5","3522","3531","0.02478393688797951","0.0204872228205204","0.031199956312775612","3526.5","3522","3531","0.005228048143908382","0.003922445699572563","0.006334715522825718"
"292","3538.5","3534","3543","0.002374224166851491","0.0016940393252298236","0.0028011302929371595","3538.5","3534","3543","0.021384640038013457","0.01486136019229889","0.03127971664071083","3538.5","3534","3543","0.005131396371871233","0.003854307346045971","0.005909609608352184"
"293","3550.5","3546","3555","0.002594832831528038","0.0018461790168657899","0.003812813898548484","3550.5","3546","3555","0.02269332129508257","0.019580382853746414","0.026283562183380127","3550.5","3546","3555","0.005079983593896031","0.004159686621278524","0.006086493376642466"
"294","3562.5","3558","3567","0.002666629571467638","0.0021971669048070908","0.003281921148300171","3562.5","3558","3567","0.024378236383199692","0.01653861440718174","0.028548620641231537","3562.5","3558","3567","0.005494306143373251","0.003695276565849781","0.007720940746366978"
"295","3574.5","3570","3579","0.0025586749776266514","0.0017624798929318786","0.0033982691820710897","3574.5","3570","3579","0.023342370986938477","0.016175394877791405","0.03424397110939026","3574.5","3570","3579","0.005340692959725857","0.004216527566313744","0.006813053973019123"
"296","3586.5","3582","3591","0.002716750849504024","0.001893851556815207","0.003584593301638961","3586.5","3582","3591","0.021089801006019114","0.015238150954246521","0.026152433827519417","3586.5","3582","3591","0.004936252487823367","0.004128503147512674","0.005839889869093895"
"297","3598.5","3594","3603","0.0023915646015666425","0.0018215751042589545","0.0030712054576724768","3598.5","3594","3603","0.02167094498872757","0.015774022787809372","0.033352330327034","3598.5","3594","3603","0.005341276293620467","0.0033640023320913315","0.006834171712398529"
"298","3610.5","3606","3615","0.002880078332964331","0.0019510522251948714","0.003944156691431999","3610.5","3606","3615","0.024327700771391392","0.017077084630727768","0.02948499470949173","3610.5","3606","3615","0.005041137640364468","0.0036705508828163147","0.0074095288291573524"
"299","3623","3618","3628","0.0026418998922136698","0.0017785346135497093","0.004109700210392475","3623","3618","3628","0.02280258590524847","0.013619260862469673","0.036656253039836884","3623","3618","3628","0.005511496364223686","0.0031764188315719366","0.00891504529863596"
